,CountryCode,question_code,question_label,answer,SUM(response),percent_all
7948,Romania,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,229.0,0.25
7949,Romania,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,819.0,0.88
7950,Romania,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,142.0,0.15
7951,Sweden,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,311.0,0.33
7952,Sweden,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,2095.0,2.25
7953,Sweden,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,60.0,0.06
7954,Slovenia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,37.0,0.04
7955,Slovenia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,450.0,0.48
7956,Slovenia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,16.0,0.02
7957,Slovakia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,64.0,0.07
7958,Slovakia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,822.0,0.88
7959,Slovakia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,53.0,0.06
7960,United_Kingdom,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,758.0,0.81
7961,United_Kingdom,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,5800.0,6.23
7962,United_Kingdom,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,162.0,0.17
7963,Austria,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,383.0,0.41
7964,Austria,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,2080.0,2.23
7965,Austria,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,82.0,0.09
7966,Belgium,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,294.0,0.32
7967,Belgium,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,2523.0,2.71
7968,Belgium,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,86.0,0.09
7969,Bulgaria,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,242.0,0.26
7970,Bulgaria,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,709.0,0.76
7971,Bulgaria,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,82.0,0.09
7972,Cyprus,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,43.0,0.05
7973,Cyprus,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,112.0,0.12
7974,Cyprus,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,10.0,0.01
7975,Czech_Republic,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,416.0,0.45
7976,Czech_Republic,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,1983.0,2.13
7977,Czech_Republic,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,75.0,0.08
7978,Germany,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,3113.0,3.34
7979,Germany,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,16439.0,17.66
7980,Germany,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,574.0,0.62
7981,Denmark,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,172.0,0.18
7982,Denmark,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,1490.0,1.6
7983,Denmark,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,49.0,0.05
7984,Estonia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,60.0,0.06
7985,Estonia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,251.0,0.27
7986,Estonia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,18.0,0.02
7987,Greece,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,689.0,0.74
7988,Greece,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,1882.0,2.02
7989,Greece,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,188.0,0.2
7990,Spain,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,758.0,0.81
7991,Spain,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,5435.0,5.84
7992,Spain,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,202.0,0.22
7993,Finland,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,441.0,0.47
7994,Finland,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,2895.0,3.11
7995,Finland,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,117.0,0.13
7996,France,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,1191.0,1.28
7997,France,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,6850.0,7.36
7998,France,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,319.0,0.34
7999,Croatia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,281.0,0.3
8000,Croatia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,817.0,0.88
8001,Croatia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,94.0,0.1
8002,Hungary,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,526.0,0.57
8003,Hungary,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,1609.0,1.73
8004,Hungary,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,130.0,0.14
8005,Ireland,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,302.0,0.32
8006,Ireland,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,1276.0,1.37
8007,Ireland,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,47.0,0.05
8008,Italy,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,2493.0,2.68
8009,Italy,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,10051.0,10.8
8010,Italy,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,631.0,0.68
8011,Lithuania,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,253.0,0.27
8012,Lithuania,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,500.0,0.54
8013,Lithuania,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,66.0,0.07
8014,Luxembourg,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,33.0,0.04
8015,Luxembourg,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,200.0,0.21
8016,Luxembourg,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,5.0,0.01
8017,Latvia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,105.0,0.11
8018,Latvia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,343.0,0.37
8019,Latvia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,31.0,0.03
8020,Malta,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,67.0,0.07
8021,Malta,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,248.0,0.27
8022,Malta,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,7.0,0.01
8023,Netherlands,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,222.0,0.24
8024,Netherlands,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,2892.0,3.11
8025,Netherlands,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,57.0,0.06
8026,Poland,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,567.0,0.61
8027,Poland,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,2087.0,2.24
8028,Poland,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,138.0,0.15
8029,Portugal,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,639.0,0.69
8030,Portugal,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,1380.0,1.48
8031,Portugal,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,124.0,0.13
8032,Romania,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,345.0,0.37
8033,Romania,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,765.0,0.82
8034,Romania,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,144.0,0.15
8035,Sweden,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,371.0,0.4
8036,Sweden,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,2021.0,2.17
8037,Sweden,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,83.0,0.09
8038,Slovenia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,83.0,0.09
8039,Slovenia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,498.0,0.54
8040,Slovenia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,26.0,0.03
8041,Slovakia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,224.0,0.24
8042,Slovakia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,726.0,0.78
8043,Slovakia,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,47.0,0.05
8044,United_Kingdom,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Yes,965.0,1.04
8045,United_Kingdom,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",No,5626.0,6.04
8046,United_Kingdom,c4_f,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by school / university personnel?",Don`t know,173.0,0.19
8047,Austria,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,505.0,0.54
8048,Austria,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,1985.0,2.13
8049,Austria,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,74.0,0.08
8050,Belgium,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,413.0,0.44
8051,Belgium,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,2429.0,2.61
8052,Belgium,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,57.0,0.06
8053,Bulgaria,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,297.0,0.32
8054,Bulgaria,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,664.0,0.71
8055,Bulgaria,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,71.0,0.08
8056,Cyprus,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,44.0,0.05
8057,Cyprus,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,168.0,0.18
8058,Cyprus,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,18.0,0.02
8059,Czech_Republic,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,360.0,0.39
8060,Czech_Republic,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,2061.0,2.21
8061,Czech_Republic,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,50.0,0.05
8062,Germany,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,3116.0,3.35
8063,Germany,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,16770.0,18.02
8064,Germany,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,370.0,0.4
8065,Denmark,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,224.0,0.24
8066,Denmark,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,1453.0,1.56
8067,Denmark,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,29.0,0.03
8068,Estonia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,63.0,0.07
8069,Estonia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,268.0,0.29
8070,Estonia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,21.0,0.02
8071,Greece,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,586.0,0.63
8072,Greece,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,1994.0,2.14
8073,Greece,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,180.0,0.19
8074,Spain,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,924.0,0.99
8075,Spain,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,5296.0,5.69
8076,Spain,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,128.0,0.14
8077,Finland,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,546.0,0.59
8078,Finland,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,2773.0,2.98
8079,Finland,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,95.0,0.1
8080,France,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,1306.0,1.4
8081,France,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,6870.0,7.38
8082,France,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,182.0,0.2
8083,Croatia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,375.0,0.4
8084,Croatia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,725.0,0.78
8085,Croatia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,98.0,0.11
8086,Hungary,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,420.0,0.45
8087,Hungary,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,1745.0,1.87
8088,Hungary,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,101.0,0.11
8089,Ireland,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,352.0,0.38
8090,Ireland,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,1238.0,1.33
8091,Ireland,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,44.0,0.05
8092,Italy,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,2823.0,3.03
8093,Italy,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,9913.0,10.65
8094,Italy,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,517.0,0.56
8095,Lithuania,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,199.0,0.21
8096,Lithuania,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,570.0,0.61
8097,Lithuania,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,50.0,0.05
8098,Luxembourg,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,45.0,0.05
8099,Luxembourg,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,238.0,0.26
8100,Luxembourg,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,18.0,0.02
8101,Latvia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,95.0,0.1
8102,Latvia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,353.0,0.38
8103,Latvia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,31.0,0.03
8104,Malta,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,67.0,0.07
8105,Malta,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,249.0,0.27
8106,Malta,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,6.0,0.01
8107,Netherlands,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,370.0,0.4
8108,Netherlands,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,2752.0,2.96
8109,Netherlands,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,48.0,0.05
8110,Poland,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,576.0,0.62
8111,Poland,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,2088.0,2.24
8112,Poland,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,124.0,0.13
8113,Portugal,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,465.0,0.5
8114,Portugal,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,1574.0,1.69
8115,Portugal,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,87.0,0.09
8116,Romania,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,297.0,0.32
8117,Romania,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,857.0,0.92
8118,Romania,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,112.0,0.12
8119,Sweden,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,343.0,0.37
8120,Sweden,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,2059.0,2.21
8121,Sweden,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,62.0,0.07
8122,Slovenia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,106.0,0.11
8123,Slovenia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,508.0,0.55
8124,Slovenia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,22.0,0.02
8125,Slovakia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,200.0,0.21
8126,Slovakia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,764.0,0.82
8127,Slovakia,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,35.0,0.04
8128,United_Kingdom,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Yes,1200.0,1.29
8129,United_Kingdom,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",No,5497.0,5.91
8130,United_Kingdom,c4_g,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a cafe, restaurant, bar or nightclub?",Don`t know,111.0,0.12
8131,Austria,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,213.0,0.23
8132,Austria,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,2261.0,2.43
8133,Austria,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,71.0,0.08
8134,Belgium,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,188.0,0.2
8135,Belgium,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,2651.0,2.85
8136,Belgium,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,62.0,0.07
8137,Bulgaria,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,114.0,0.12
8138,Bulgaria,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,851.0,0.91
8139,Bulgaria,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,70.0,0.08
8140,Cyprus,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,20.0,0.02
8141,Cyprus,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,188.0,0.2
8142,Cyprus,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,20.0,0.02
8143,Czech_Republic,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,146.0,0.16
8144,Czech_Republic,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,2277.0,2.45
8145,Czech_Republic,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,46.0,0.05
8146,Germany,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,1654.0,1.78
8147,Germany,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,18226.0,19.58
8148,Germany,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Don`t know,384.0,0.41
8149,Denmark,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",Yes,84.0,0.09
8150,Denmark,c4_h,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a shop?",No,1597.0,1.72
